Order_id,Product_id,Quantity,Price,Sales_amount,order_id,Order_date,Shiping_date,Due_datw,Customer_id
SO72967,117,1,769,769,SO72967,12/13/2013,12/20/2013,12/25/2013,5547
SO72967,174,1,22,22,SO72967,12/13/2013,12/20/2013,12/25/2013,5547
SO72967,293,1,64,64,SO72967,12/13/2013,12/20/2013,12/25/2013,5547
SO72968,104,1,10,10,SO72968,12/13/2013,12/20/2013,12/25/2013,11818
SO72968,125,1,2320,2320,SO72968,12/13/2013,12/20/2013,12/25/2013,11818
SO72968,166,1,9,9,SO72968,12/13/2013,12/20/2013,12/25/2013,11818
SO72968,174,1,22,22,SO72968,12/13/2013,12/20/2013,12/25/2013,11818
SO72968,245,1,35,35,SO72968,12/13/2013,12/20/2013,12/25/2013,11818
SO72968,295,1,5,5,SO72968,12/13/2013,12/20/2013,12/25/2013,11818
SO72969,104,1,10,10,SO72969,12/13/2013,12/20/2013,12/25/2013,11817
SO72969,121,1,2295,2295,SO72969,12/13/2013,12/20/2013,12/25/2013,11817
SO72969,166,1,9,9,SO72969,12/13/2013,12/20/2013,12/25/2013,11817
SO72969,174,1,22,22,SO72969,12/13/2013,12/20/2013,12/25/2013,11817
SO72969,295,1,5,5,SO72969,12/13/2013,12/20/2013,12/25/2013,11817
SO72970,104,1,10,10,SO72970,12/13/2013,12/20/2013,12/25/2013,9570
SO72970,125,1,2320,2320,SO72970,12/13/2013,12/20/2013,12/25/2013,9570
SO72970,245,1,35,35,SO72970,12/13/2013,12/20/2013,12/25/2013,9570
SO72970,250,1,50,50,SO72970,12/13/2013,12/20/2013,12/25/2013,9570
SO72971,110,1,540,540,SO72971,12/13/2013,12/20/2013,12/25/2013,10055
SO72971,174,1,22,22,SO72971,12/13/2013,12/20/2013,12/25/2013,10055
SO72971,294,1,64,64,SO72971,12/13/2013,12/20/2013,12/25/2013,10055
SO72972,109,1,540,540,SO72972,12/13/2013,12/20/2013,12/25/2013,8309
SO72972,166,1,9,9,SO72972,12/13/2013,12/20/2013,12/25/2013,8309
SO72973,166,1,9,9,SO72973,12/13/2013,12/20/2013,12/25/2013,686
SO72973,275,1,54,54,SO72973,12/13/2013,12/20/2013,12/25/2013,686
SO72974,282,1,25,25,SO72974,12/13/2013,12/20/2013,12/25/2013,464
SO72975,291,1,5,5,SO72975,12/13/2013,12/20/2013,12/25/2013,17126
SO72976,259,1,2,2,SO72976,12/13/2013,12/20/2013,12/25/2013,143
SO72976,286,1,25,25,SO72976,12/13/2013,12/20/2013,12/25/2013,143
SO72976,290,1,4,4,SO72976,12/13/2013,12/20/2013,12/25/2013,143
SO72977,168,1,8,8,SO72977,12/13/2013,12/20/2013,12/25/2013,221
SO72977,259,1,2,2,SO72977,12/13/2013,12/20/2013,12/25/2013,221
SO72978,234,1,24,24,SO72978,12/13/2013,12/20/2013,12/25/2013,213
SO72978,244,1,35,35,SO72978,12/13/2013,12/20/2013,12/25/2013,213
SO72978,286,1,25,25,SO72978,12/13/2013,12/20/2013,12/25/2013,213
SO72978,290,1,4,4,SO72978,12/13/2013,12/20/2013,12/25/2013,213
SO72979,259,1,2,2,SO72979,12/13/2013,12/20/2013,12/25/2013,17680
SO72979,286,1,25,25,SO72979,12/13/2013,12/20/2013,12/25/2013,17680
SO72980,283,1,30,30,SO72980,12/13/2013,12/20/2013,12/25/2013,11040
SO72980,289,1,5,5,SO72980,12/13/2013,12/20/2013,12/25/2013,11040
SO72981,104,1,10,10,SO72981,12/13/2013,12/20/2013,12/25/2013,10494
SO72981,278,1,54,54,SO72981,12/13/2013,12/20/2013,12/25/2013,10494
SO72981,295,1,5,5,SO72981,12/13/2013,12/20/2013,12/25/2013,10494
SO72982,274,1,70,70,SO72982,12/13/2013,12/20/2013,12/25/2013,9286
SO72983,273,1,70,70,SO72983,12/13/2013,12/20/2013,12/25/2013,17047
SO72984,259,1,2,2,SO72984,12/13/2013,12/20/2013,12/25/2013,16025
SO72984,295,1,5,5,SO72984,12/13/2013,12/20/2013,12/25/2013,16025
SO72985,245,1,35,35,SO72985,12/13/2013,12/20/2013,12/25/2013,2180
SO72985,295,1,5,5,SO72985,12/13/2013,12/20/2013,12/25/2013,2180
SO72986,245,1,35,35,SO72986,12/13/2013,12/20/2013,12/25/2013,4374
SO72986,289,1,5,5,SO72986,12/13/2013,12/20/2013,12/25/2013,4374
SO72987,295,1,5,5,SO72987,12/13/2013,12/20/2013,12/25/2013,5672
SO72988,259,1,2,2,SO72988,12/13/2013,12/20/2013,12/25/2013,4868
SO72988,289,1,5,5,SO72988,12/13/2013,12/20/2013,12/25/2013,4868
SO72989,259,1,2,2,SO72989,12/13/2013,12/20/2013,12/25/2013,3404
SO72989,289,1,5,5,SO72989,12/13/2013,12/20/2013,12/25/2013,3404
SO72990,273,1,70,70,SO72990,12/13/2013,12/20/2013,12/25/2013,17465
SO72991,289,1,5,5,SO72991,12/13/2013,12/20/2013,12/25/2013,6643
SO72992,282,1,25,25,SO72992,12/13/2013,12/20/2013,12/25/2013,8054
SO72993,174,1,22,22,SO72993,12/13/2013,12/20/2013,12/25/2013,10125
SO72993,283,1,30,30,SO72993,12/13/2013,12/20/2013,12/25/2013,10125
SO72993,289,1,5,5,SO72993,12/13/2013,12/20/2013,12/25/2013,10125
SO72994,286,1,25,25,SO72994,12/13/2013,12/20/2013,12/25/2013,8458
SO72994,290,1,4,4,SO72994,12/13/2013,12/20/2013,12/25/2013,8458
SO72994,292,1,64,64,SO72994,12/13/2013,12/20/2013,12/25/2013,8458
SO72995,288,1,29,29,SO72995,12/13/2013,12/20/2013,12/25/2013,11869
SO72995,291,1,5,5,SO72995,12/13/2013,12/20/2013,12/25/2013,11869
SO72996,259,1,2,2,SO72996,12/13/2013,12/20/2013,12/25/2013,16303
SO72996,288,1,29,29,SO72996,12/13/2013,12/20/2013,12/25/2013,16303
SO72996,291,1,5,5,SO72996,12/13/2013,12/20/2013,12/25/2013,16303
SO72997,291,1,5,5,SO72997,12/13/2013,12/20/2013,12/25/2013,16935
SO72998,166,1,9,9,SO72998,12/13/2013,12/20/2013,12/25/2013,1871
SO72998,245,1,35,35,SO72998,12/13/2013,12/20/2013,12/25/2013,1871
SO72998,291,1,5,5,SO72998,12/13/2013,12/20/2013,12/25/2013,1871
SO72999,174,1,22,22,SO72999,12/13/2013,12/20/2013,12/25/2013,1791
SO72999,259,1,2,2,SO72999,12/13/2013,12/20/2013,12/25/2013,1791
SO73000,174,1,22,22,SO73000,12/13/2013,12/20/2013,12/25/2013,2324
SO73000,260,1,120,120,SO73000,12/13/2013,12/20/2013,12/25/2013,2324
SO73001,244,1,35,35,SO73001,12/13/2013,12/20/2013,12/25/2013,609
SO73002,106,1,540,540,SO73002,12/13/2013,12/20/2013,12/25/2013,5129
SO73003,120,1,2295,2295,SO73003,12/13/2013,12/20/2013,12/25/2013,7849
SO73003,259,1,2,2,SO73003,12/13/2013,12/20/2013,12/25/2013,7849
SO73003,281,1,159,159,SO73003,12/13/2013,12/20/2013,12/25/2013,7849
SO73003,284,1,35,35,SO73003,12/13/2013,12/20/2013,12/25/2013,7849
SO73003,289,1,5,5,SO73003,12/13/2013,12/20/2013,12/25/2013,7849
SO73004,104,1,10,10,SO73004,12/13/2013,12/20/2013,12/25/2013,7616
SO73004,124,1,2320,2320,SO73004,12/13/2013,12/20/2013,12/25/2013,7616
SO73004,295,1,5,5,SO73004,12/13/2013,12/20/2013,12/25/2013,7616
SO73005,122,1,2295,2295,SO73005,12/13/2013,12/20/2013,12/25/2013,2727
SO73005,174,1,22,22,SO73005,12/13/2013,12/20/2013,12/25/2013,2727
SO73005,259,1,2,2,SO73005,12/13/2013,12/20/2013,12/25/2013,2727
SO73006,104,1,10,10,SO73006,12/13/2013,12/20/2013,12/25/2013,7509
SO73006,121,1,2295,2295,SO73006,12/13/2013,12/20/2013,12/25/2013,7509
SO73006,251,1,50,50,SO73006,12/13/2013,12/20/2013,12/25/2013,7509
SO73006,295,1,5,5,SO73006,12/13/2013,12/20/2013,12/25/2013,7509
SO73007,121,1,2295,2295,SO73007,12/13/2013,12/20/2013,12/25/2013,2854
SO73007,245,1,35,35,SO73007,12/13/2013,12/20/2013,12/25/2013,2854
SO73008,120,1,2295,2295,SO73008,12/13/2013,12/20/2013,12/25/2013,7437
SO73009,105,1,9,9,SO73009,12/13/2013,12/20/2013,12/25/2013,14694
SO73009,156,1,1215,1215,SO73009,12/13/2013,12/20/2013,12/25/2013,14694
SO73009,168,1,8,8,SO73009,12/13/2013,12/20/2013,12/25/2013,14694
SO73009,295,1,5,5,SO73009,12/13/2013,12/20/2013,12/25/2013,14694
SO73010,105,1,9,9,SO73010,12/13/2013,12/20/2013,12/25/2013,16899
SO73010,149,1,742,742,SO73010,12/13/2013,12/20/2013,12/25/2013,16899
SO73011,105,1,9,9,SO73011,12/13/2013,12/20/2013,12/25/2013,18370
SO73011,163,1,2384,2384,SO73011,12/13/2013,12/20/2013,12/25/2013,18370
SO73011,233,1,24,24,SO73011,12/13/2013,12/20/2013,12/25/2013,18370
SO73011,295,1,5,5,SO73011,12/13/2013,12/20/2013,12/25/2013,18370
SO73012,105,1,9,9,SO73012,12/13/2013,12/20/2013,12/25/2013,5263
SO73012,158,1,2384,2384,SO73012,12/13/2013,12/20/2013,12/25/2013,5263
SO73012,295,1,5,5,SO73012,12/13/2013,12/20/2013,12/25/2013,5263
SO73013,137,1,1701,1701,SO73013,12/13/2013,12/20/2013,12/25/2013,11937
SO73013,245,1,35,35,SO73013,12/13/2013,12/20/2013,12/25/2013,11937
SO73013,286,1,25,25,SO73013,12/13/2013,12/20/2013,12/25/2013,11937
SO73013,290,1,4,4,SO73013,12/13/2013,12/20/2013,12/25/2013,11937
SO73014,133,1,1120,1120,SO73014,12/13/2013,12/20/2013,12/25/2013,7459
SO73014,246,1,35,35,SO73014,12/13/2013,12/20/2013,12/25/2013,7459
SO73015,130,1,1120,1120,SO73015,12/13/2013,12/20/2013,12/25/2013,15571
SO73015,276,1,54,54,SO73015,12/13/2013,12/20/2013,12/25/2013,15571
SO73016,119,1,769,769,SO73016,12/13/2013,12/20/2013,12/25/2013,4581
SO73016,273,1,70,70,SO73016,12/13/2013,12/20/2013,12/25/2013,4581
SO73017,105,1,9,9,SO73017,12/13/2013,12/20/2013,12/25/2013,17245
SO73017,163,1,2384,2384,SO73017,12/13/2013,12/20/2013,12/25/2013,17245
SO73017,248,1,50,50,SO73017,12/13/2013,12/20/2013,12/25/2013,17245
SO73017,295,1,5,5,SO73017,12/13/2013,12/20/2013,12/25/2013,17245
SO73018,163,1,2384,2384,SO73018,12/13/2013,12/20/2013,12/25/2013,14001
SO73018,288,1,29,29,SO73018,12/13/2013,12/20/2013,12/25/2013,14001
SO73018,291,1,5,5,SO73018,12/13/2013,12/20/2013,12/25/2013,14001
SO73019,129,1,540,540,SO73019,12/13/2013,12/20/2013,12/25/2013,13225
SO73020,127,1,540,540,SO73020,12/13/2013,12/20/2013,12/25/2013,9752
SO73020,246,1,35,35,SO73020,12/13/2013,12/20/2013,12/25/2013,9752
SO73021,138,1,1701,1701,SO73021,12/13/2013,12/20/2013,12/25/2013,8283
SO73021,168,1,8,8,SO73021,12/13/2013,12/20/2013,12/25/2013,8283
SO73021,286,1,25,25,SO73021,12/13/2013,12/20/2013,12/25/2013,8283
SO73021,290,1,4,4,SO73021,12/13/2013,12/20/2013,12/25/2013,8283
SO73022,130,1,1120,1120,SO73022,12/13/2013,12/20/2013,12/25/2013,17753
SO73022,244,1,35,35,SO73022,12/13/2013,12/20/2013,12/25/2013,17753
SO73023,131,1,1120,1120,SO73023,12/13/2013,12/20/2013,12/25/2013,17714
SO73023,246,1,35,35,SO73023,12/13/2013,12/20/2013,12/25/2013,17714
SO73024,132,1,1120,1120,SO73024,12/13/2013,12/20/2013,12/25/2013,14579
SO73024,245,1,35,35,SO73024,12/13/2013,12/20/2013,12/25/2013,14579
SO73025,128,1,540,540,SO73025,12/13/2013,12/20/2013,12/25/2013,14584
SO73025,166,1,9,9,SO73025,12/13/2013,12/20/2013,12/25/2013,14584
SO73025,245,1,35,35,SO73025,12/13/2013,12/20/2013,12/25/2013,14584
SO73026,105,1,9,9,SO73026,12/13/2013,12/20/2013,12/25/2013,8033
SO73026,159,1,2384,2384,SO73026,12/13/2013,12/20/2013,12/25/2013,8033
SO73026,166,1,9,9,SO73026,12/13/2013,12/20/2013,12/25/2013,8033
SO73026,295,1,5,5,SO73026,12/13/2013,12/20/2013,12/25/2013,8033
SO73027,165,1,2384,2384,SO73027,12/13/2013,12/20/2013,12/25/2013,15824
SO73027,244,1,35,35,SO73027,12/13/2013,12/20/2013,12/25/2013,15824
SO73028,105,1,9,9,SO73028,12/13/2013,12/20/2013,12/25/2013,6826
SO73028,163,1,2384,2384,SO73028,12/13/2013,12/20/2013,12/25/2013,6826
SO73028,245,1,35,35,SO73028,12/13/2013,12/20/2013,12/25/2013,6826
SO73028,295,1,5,5,SO73028,12/13/2013,12/20/2013,12/25/2013,6826
SO73029,158,1,2384,2384,SO73029,12/13/2013,12/20/2013,12/25/2013,7161
SO73029,279,1,9,9,SO73029,12/13/2013,12/20/2013,12/25/2013,7161
SO73030,146,1,742,742,SO73030,12/13/2013,12/20/2013,12/25/2013,4122
SO73030,278,1,54,54,SO73030,12/13/2013,12/20/2013,12/25/2013,4122
SO73031,105,1,9,9,SO73031,12/13/2013,12/20/2013,12/25/2013,944
SO73031,145,1,742,742,SO73031,12/13/2013,12/20/2013,12/25/2013,944
SO73031,166,1,9,9,SO73031,12/13/2013,12/20/2013,12/25/2013,944
SO73031,277,1,54,54,SO73031,12/13/2013,12/20/2013,12/25/2013,944
SO73031,295,1,5,5,SO73031,12/13/2013,12/20/2013,12/25/2013,944
SO73032,126,1,540,540,SO73032,12/13/2013,12/20/2013,12/25/2013,15920
SO73032,259,1,2,2,SO73032,12/13/2013,12/20/2013,12/25/2013,15920
SO73032,285,1,21,21,SO73032,12/13/2013,12/20/2013,12/25/2013,15920
SO73032,290,1,4,4,SO73032,12/13/2013,12/20/2013,12/25/2013,15920
SO73033,136,1,1701,1701,SO73033,12/14/2013,12/21/2013,12/26/2013,13588
SO73034,168,1,8,8,SO73034,12/14/2013,12/21/2013,12/26/2013,17597
SO73035,245,1,35,35,SO73035,12/14/2013,12/21/2013,12/26/2013,17593
SO73036,246,1,35,35,SO73036,12/14/2013,12/21/2013,12/26/2013,1370
SO73036,282,1,25,25,SO73036,12/14/2013,12/21/2013,12/26/2013,1370
SO73036,289,1,5,5,SO73036,12/14/2013,12/21/2013,12/26/2013,1370
SO73037,273,1,70,70,SO73037,12/14/2013,12/21/2013,12/26/2013,15756
SO73037,275,1,54,54,SO73037,12/14/2013,12/21/2013,12/26/2013,15756
SO73038,244,1,35,35,SO73038,12/14/2013,12/21/2013,12/26/2013,4805
SO73039,250,1,50,50,SO73039,12/14/2013,12/21/2013,12/26/2013,3223
SO73040,259,1,2,2,SO73040,12/14/2013,12/21/2013,12/26/2013,4465
SO73041,104,1,10,10,SO73041,12/14/2013,12/21/2013,12/26/2013,4454
SO73041,124,1,2320,2320,SO73041,12/14/2013,12/21/2013,12/26/2013,4454
SO73042,104,1,10,10,SO73042,12/14/2013,12/21/2013,12/26/2013,16952
SO73042,125,1,2320,2320,SO73042,12/14/2013,12/21/2013,12/26/2013,16952
SO73042,295,1,5,5,SO73042,12/14/2013,12/21/2013,12/26/2013,16952
SO73043,116,1,769,769,SO73043,12/14/2013,12/21/2013,12/26/2013,3814
SO73043,166,1,9,9,SO73043,12/14/2013,12/21/2013,12/26/2013,3814
SO73043,250,1,50,50,SO73043,12/14/2013,12/21/2013,12/26/2013,3814
SO73043,272,1,70,70,SO73043,12/14/2013,12/21/2013,12/26/2013,3814
SO73044,118,1,769,769,SO73044,12/14/2013,12/21/2013,12/26/2013,5551
SO73044,250,1,50,50,SO73044,12/14/2013,12/21/2013,12/26/2013,5551
SO73045,104,1,10,10,SO73045,12/14/2013,12/21/2013,12/26/2013,1867
SO73045,122,1,2295,2295,SO73045,12/14/2013,12/21/2013,12/26/2013,1867
SO73046,104,1,10,10,SO73046,12/14/2013,12/21/2013,12/26/2013,11825
SO73046,120,1,2295,2295,SO73046,12/14/2013,12/21/2013,12/26/2013,11825
SO73047,109,1,540,540,SO73047,12/14/2013,12/21/2013,12/26/2013,5306
SO73048,234,1,24,24,SO73048,12/14/2013,12/21/2013,12/26/2013,255
SO73048,244,1,35,35,SO73048,12/14/2013,12/21/2013,12/26/2013,255
SO73048,290,1,4,4,SO73048,12/14/2013,12/21/2013,12/26/2013,255
SO73049,286,1,25,25,SO73049,12/14/2013,12/21/2013,12/26/2013,331
SO73049,290,1,4,4,SO73049,12/14/2013,12/21/2013,12/26/2013,331
SO73050,285,1,21,21,SO73050,12/14/2013,12/21/2013,12/26/2013,17082
SO73050,290,1,4,4,SO73050,12/14/2013,12/21/2013,12/26/2013,17082
SO73051,279,1,9,9,SO73051,12/14/2013,12/21/2013,12/26/2013,17038
SO73051,285,1,21,21,SO73051,12/14/2013,12/21/2013,12/26/2013,17038
SO73051,290,1,4,4,SO73051,12/14/2013,12/21/2013,12/26/2013,17038
SO73052,245,1,35,35,SO73052,12/14/2013,12/21/2013,12/26/2013,15554
SO73052,288,1,29,29,SO73052,12/14/2013,12/21/2013,12/26/2013,15554
SO73052,291,1,5,5,SO73052,12/14/2013,12/21/2013,12/26/2013,15554
SO73053,279,1,9,9,SO73053,12/14/2013,12/21/2013,12/26/2013,7686
SO73053,283,1,30,30,SO73053,12/14/2013,12/21/2013,12/26/2013,7686
SO73054,104,1,10,10,SO73054,12/14/2013,12/21/2013,12/26/2013,9691
SO73054,234,1,24,24,SO73054,12/14/2013,12/21/2013,12/26/2013,9691
SO73054,295,1,5,5,SO73054,12/14/2013,12/21/2013,12/26/2013,9691
SO73055,250,1,50,50,SO73055,12/14/2013,12/21/2013,12/26/2013,662
SO73055,273,1,70,70,SO73055,12/14/2013,12/21/2013,12/26/2013,662
SO73056,246,1,35,35,SO73056,12/14/2013,12/21/2013,12/26/2013,725
SO73056,280,1,9,9,SO73056,12/14/2013,12/21/2013,12/26/2013,725
SO73056,295,1,5,5,SO73056,12/14/2013,12/21/2013,12/26/2013,725
SO73057,259,1,2,2,SO73057,12/14/2013,12/21/2013,12/26/2013,4478
SO73057,289,1,5,5,SO73057,12/14/2013,12/21/2013,12/26/2013,4478
SO73058,166,1,9,9,SO73058,12/14/2013,12/21/2013,12/26/2013,5379
SO73058,295,1,5,5,SO73058,12/14/2013,12/21/2013,12/26/2013,5379
SO73059,168,1,8,8,SO73059,12/14/2013,12/21/2013,12/26/2013,12456
SO73059,289,1,5,5,SO73059,12/14/2013,12/21/2013,12/26/2013,12456
SO73060,168,1,8,8,SO73060,12/14/2013,12/21/2013,12/26/2013,5572
SO73060,289,1,5,5,SO73060,12/14/2013,12/21/2013,12/26/2013,5572
SO73061,246,1,35,35,SO73061,12/14/2013,12/21/2013,12/26/2013,4651
SO73061,250,1,50,50,SO73061,12/14/2013,12/21/2013,12/26/2013,4651
SO73061,282,1,25,25,SO73061,12/14/2013,12/21/2013,12/26/2013,4651
SO73061,289,1,5,5,SO73061,12/14/2013,12/21/2013,12/26/2013,4651
SO73062,275,1,54,54,SO73062,12/14/2013,12/21/2013,12/26/2013,18414
SO73063,259,1,2,2,SO73063,12/14/2013,12/21/2013,12/26/2013,9953
SO73063,283,1,30,30,SO73063,12/14/2013,12/21/2013,12/26/2013,9953
SO73063,289,1,5,5,SO73063,12/14/2013,12/21/2013,12/26/2013,9953
SO73064,166,1,9,9,SO73064,12/14/2013,12/21/2013,12/26/2013,11538
SO73064,295,1,5,5,SO73064,12/14/2013,12/21/2013,12/26/2013,11538
SO73065,259,1,2,2,SO73065,12/14/2013,12/21/2013,12/26/2013,14552
SO73065,260,1,120,120,SO73065,12/14/2013,12/21/2013,12/26/2013,14552
SO73065,285,1,21,21,SO73065,12/14/2013,12/21/2013,12/26/2013,14552
SO73066,285,1,21,21,SO73066,12/14/2013,12/21/2013,12/26/2013,11304
SO73067,284,1,35,35,SO73067,12/14/2013,12/21/2013,12/26/2013,1894
SO73068,174,1,22,22,SO73068,12/14/2013,12/21/2013,12/26/2013,3083
SO73069,104,1,10,10,SO73069,12/14/2013,12/21/2013,12/26/2013,1865
SO73069,245,1,35,35,SO73069,12/14/2013,12/21/2013,12/26/2013,1865
SO73069,295,1,5,5,SO73069,12/14/2013,12/21/2013,12/26/2013,1865
SO73070,120,1,2295,2295,SO73070,12/14/2013,12/21/2013,12/26/2013,7895
SO73070,174,1,22,22,SO73070,12/14/2013,12/21/2013,12/26/2013,7895
SO73071,125,1,2320,2320,SO73071,12/14/2013,12/21/2013,12/26/2013,2917
SO73071,244,1,35,35,SO73071,12/14/2013,12/21/2013,12/26/2013,2917
SO73072,157,1,1215,1215,SO73072,12/14/2013,12/21/2013,12/26/2013,8454
SO73073,155,1,1215,1215,SO73073,12/14/2013,12/21/2013,12/26/2013,14701
SO73073,278,1,54,54,SO73073,12/14/2013,12/21/2013,12/26/2013,14701
SO73074,122,1,2295,2295,SO73074,12/14/2013,12/21/2013,12/26/2013,5659
SO73075,124,1,2320,2320,SO73075,12/14/2013,12/21/2013,12/26/2013,5639
SO73075,174,1,22,22,SO73075,12/14/2013,12/21/2013,12/26/2013,5639
SO73075,276,1,54,54,SO73075,12/14/2013,12/21/2013,12/26/2013,5639
SO73076,104,1,10,10,SO73076,12/14/2013,12/21/2013,12/26/2013,2109
SO73076,121,1,2295,2295,SO73076,12/14/2013,12/21/2013,12/26/2013,2109
SO73076,168,1,8,8,SO73076,12/14/2013,12/21/2013,12/26/2013,2109
SO73076,247,1,55,55,SO73076,12/14/2013,12/21/2013,12/26/2013,2109
SO73076,295,1,5,5,SO73076,12/14/2013,12/21/2013,12/26/2013,2109
SO73077,159,1,2384,2384,SO73077,12/14/2013,12/21/2013,12/26/2013,17269
SO73077,245,1,35,35,SO73077,12/14/2013,12/21/2013,12/26/2013,17269
SO73078,160,1,2384,2384,SO73078,12/14/2013,12/21/2013,12/26/2013,14078
SO73078,244,1,35,35,SO73078,12/14/2013,12/21/2013,12/26/2013,14078
SO73079,147,1,742,742,SO73079,12/14/2013,12/21/2013,12/26/2013,258
SO73079,235,1,24,24,SO73079,12/14/2013,12/21/2013,12/26/2013,258
SO73079,246,1,35,35,SO73079,12/14/2013,12/21/2013,12/26/2013,258
SO73080,154,1,1215,1215,SO73080,12/14/2013,12/21/2013,12/26/2013,8206
SO73080,244,1,35,35,SO73080,12/14/2013,12/21/2013,12/26/2013,8206
SO73081,155,1,1215,1215,SO73081,12/14/2013,12/21/2013,12/26/2013,15291
SO73081,166,1,9,9,SO73081,12/14/2013,12/21/2013,12/26/2013,15291
SO73082,165,1,2384,2384,SO73082,12/14/2013,12/21/2013,12/26/2013,17225
SO73082,277,1,54,54,SO73082,12/14/2013,12/21/2013,12/26/2013,17225
SO73083,162,1,2384,2384,SO73083,12/14/2013,12/21/2013,12/26/2013,17256
SO73083,247,1,55,55,SO73083,12/14/2013,12/21/2013,12/26/2013,17256
SO73083,288,1,29,29,SO73083,12/14/2013,12/21/2013,12/26/2013,17256
SO73083,291,1,5,5,SO73083,12/14/2013,12/21/2013,12/26/2013,17256
SO73084,127,1,540,540,SO73084,12/14/2013,12/21/2013,12/26/2013,11014
SO73084,285,1,21,21,SO73084,12/14/2013,12/21/2013,12/26/2013,11014
SO73084,290,1,4,4,SO73084,12/14/2013,12/21/2013,12/26/2013,11014
SO73085,128,1,540,540,SO73085,12/14/2013,12/21/2013,12/26/2013,10922
SO73085,234,1,24,24,SO73085,12/14/2013,12/21/2013,12/26/2013,10922
SO73086,130,1,1120,1120,SO73086,12/14/2013,12/21/2013,12/26/2013,11222
SO73086,246,1,35,35,SO73086,12/14/2013,12/21/2013,12/26/2013,11222
SO73087,135,1,1701,1701,SO73087,12/14/2013,12/21/2013,12/26/2013,8017
SO73087,248,1,50,50,SO73087,12/14/2013,12/21/2013,12/26/2013,8017
SO73088,105,1,9,9,SO73088,12/14/2013,12/21/2013,12/26/2013,8120
SO73088,135,1,1701,1701,SO73088,12/14/2013,12/21/2013,12/26/2013,8120
SO73088,249,1,50,50,SO73088,12/14/2013,12/21/2013,12/26/2013,8120
SO73088,295,1,5,5,SO73088,12/14/2013,12/21/2013,12/26/2013,8120
SO73089,135,1,1701,1701,SO73089,12/14/2013,12/21/2013,12/26/2013,8149
SO73089,249,1,50,50,SO73089,12/14/2013,12/21/2013,12/26/2013,8149
SO73090,138,1,1701,1701,SO73090,12/14/2013,12/21/2013,12/26/2013,8354
SO73091,133,1,1120,1120,SO73091,12/14/2013,12/21/2013,12/26/2013,9935
SO73091,286,1,25,25,SO73091,12/14/2013,12/21/2013,12/26/2013,9935
SO73092,130,1,1120,1120,SO73092,12/14/2013,12/21/2013,12/26/2013,10911
SO73092,277,1,54,54,SO73092,12/14/2013,12/21/2013,12/26/2013,10911
SO73093,128,1,540,540,SO73093,12/14/2013,12/21/2013,12/26/2013,17694
SO73093,246,1,35,35,SO73093,12/14/2013,12/21/2013,12/26/2013,17694
SO73094,105,1,9,9,SO73094,12/14/2013,12/21/2013,12/26/2013,16811
SO73094,128,1,540,540,SO73094,12/14/2013,12/21/2013,12/26/2013,16811
SO73094,233,1,24,24,SO73094,12/14/2013,12/21/2013,12/26/2013,16811
SO73094,295,1,5,5,SO73094,12/14/2013,12/21/2013,12/26/2013,16811
SO73095,160,1,2384,2384,SO73095,12/14/2013,12/21/2013,12/26/2013,2259
SO73096,149,1,742,742,SO73096,12/14/2013,12/21/2013,12/26/2013,4123
SO73096,276,1,54,54,SO73096,12/14/2013,12/21/2013,12/26/2013,4123
SO73097,105,1,9,9,SO73097,12/14/2013,12/21/2013,12/26/2013,373
SO73097,147,1,742,742,SO73097,12/14/2013,12/21/2013,12/26/2013,373
SO73098,158,1,2384,2384,SO73098,12/15/2013,12/22/2013,12/27/2013,3034
SO73098,233,1,24,24,SO73098,12/15/2013,12/22/2013,12/27/2013,3034
SO73098,245,1,35,35,SO73098,12/15/2013,12/22/2013,12/27/2013,3034
SO73099,136,1,1701,1701,SO73099,12/15/2013,12/22/2013,12/27/2013,5029
SO73099,245,1,35,35,SO73099,12/15/2013,12/22/2013,12/27/2013,5029
SO73100,136,1,1701,1701,SO73100,12/15/2013,12/22/2013,12/27/2013,13483
SO73101,168,1,8,8,SO73101,12/15/2013,12/22/2013,12/27/2013,2160
SO73101,259,1,2,2,SO73101,12/15/2013,12/22/2013,12/27/2013,2160
SO73101,282,1,25,25,SO73101,12/15/2013,12/22/2013,12/27/2013,2160
SO73102,174,1,22,22,SO73102,12/15/2013,12/22/2013,12/27/2013,6324
SO73102,278,1,54,54,SO73102,12/15/2013,12/22/2013,12/27/2013,6324
SO73103,259,1,2,2,SO73103,12/15/2013,12/22/2013,12/27/2013,8651
SO73103,284,1,35,35,SO73103,12/15/2013,12/22/2013,12/27/2013,8651
SO73103,289,1,5,5,SO73103,12/15/2013,12/22/2013,12/27/2013,8651
SO73104,259,1,2,2,SO73104,12/15/2013,12/22/2013,12/27/2013,8268
SO73104,284,1,35,35,SO73104,12/15/2013,12/22/2013,12/27/2013,8268
SO73104,289,1,5,5,SO73104,12/15/2013,12/22/2013,12/27/2013,8268
SO73105,259,1,2,2,SO73105,12/15/2013,12/22/2013,12/27/2013,15432
SO73105,285,1,21,21,SO73105,12/15/2013,12/22/2013,12/27/2013,15432
SO73106,259,1,2,2,SO73106,12/15/2013,12/22/2013,12/27/2013,9608
SO73106,285,1,21,21,SO73106,12/15/2013,12/22/2013,12/27/2013,9608
SO73107,244,1,35,35,SO73107,12/15/2013,12/22/2013,12/27/2013,4603
